id;Gender;Height;Weight
134;Male;173.89959078867784;80.86719855666954
135;Male;162.5293284966492;68.48288981465078
136;Male;180.3448201220478;95.22226167348916
137;Male;173.07489944908338;78.99658678686649
138;Male;173.72431663022735;81.59166498180187
139;Male;172.96439815234191;76.08876129279635
140;Male;173.07709950403907;83.02759358750295
141;Male;174.90462938420796;76.90961745221743
142;Male;168.01808545726598;78.66721926539067
143;Male;168.16332141451562;82.05005485439513
144;Male;171.27758534530702;83.23818387143952
145;Male;176.45660931936735;93.42993222786886
146;Male;179.11028362363936;83.35199570062404
147;Male;181.19947514148774;91.60494350771688
148;Male;180.34493970907863;98.03034601190538
149;Male;168.15396317393342;72.29817572777327
150;Male;184.2599998952873;95.40691953522285
151;Male;171.3975534654244;81.0198546857534
152;Male;165.99004281175817;66.5599982892187
153;Male;179.94391854905604;88.87546249622903
154;Male;177.64372715865045;77.19040588274811
155;Male;164.43913132680018;76.95372171693789
156;Male;176.04334331619975;89.98298840717511
157;Male;174.84969566407588;81.60470113135456
158;Male;157.32080109991458;66.79763008761515
159;Male;174.22707225919999;80.27864043460681
160;Male;165.6551819683161;84.1267050637788
161;Male;163.40746619174064;80.5097687905018
162;Male;174.6222230224191;77.03238513772253
163;Male;184.12372471703657;90.07506967252283
164;Male;170.77418453236794;92.23808709235594
165;Male;170.84955630188296;87.6419905896372
166;Male;165.40100087926072;80.80058605356176
167;Male;168.3075628969345;73.83551679570014
168;Male;171.9622663354533;72.25108691556218
169;Male;166.44796775540533;78.06967498658095
170;Male;177.46718331537843;91.55166782469817
171;Male;173.94396342642182;77.27045386552754
172;Male;183.42346689812754;93.16315233934934
173;Male;173.17601304294362;77.01437329710313
174;Male;182.83226461889106;90.91676055734996
175;Male;167.80544730113522;81.00652083964344
176;Male;169.30665699133897;76.20981977706812
177;Male;171.7025374560371;80.63342862959277
178;Male;173.34469799833073;87.66918402520027
179;Male;164.6138984594212;73.65406059780288
180;Male;171.43023440539514;83.18143567337022
181;Male;173.1790559954381;82.12559637267655
182;Male;176.66559765337107;95.64976103254935
183;Male;168.66171415763515;75.1005466315252
184;Male;169.14407907130675;88.97136766265069
185;Male;182.71715192043447;91.64664207750923
186;Male;173.44908598881977;77.2982467835312
187;Male;177.68684603571603;91.60203590585903
188;Male;182.50186802932285;87.7187890972927
189;Male;167.0189665473112;81.58110196394914
190;Male;170.26090428061633;70.98258259569944
191;Male;194.8429805389624;106.61018569341142
192;Male;184.3306482830913;104.58041417345929
193;Male;177.11116443931246;92.48543793657527
194;Male;184.91002897164842;98.98121178428364
195;Male;184.24995934273218;101.00005056777947
196;Male;183.62864819641894;94.56253136903679
197;Male;170.82344503229407;82.00026197600687
198;Male;192.89892935504406;105.19921052574422
199;Male;168.4432290736113;77.38000928531685
200;Male;180.7363758647107;85.3984264007439
201;Male;180.82819380884717;88.93194113627405
202;Male;183.38168049819708;97.34246895103414
203;Male;190.85768644218604;101.66097648091778
204;Male;163.6052845736916;71.93034599070975
205;Male;164.4254378695166;75.52357363954377
206;Male;161.0730513304047;72.63850212139792
207;Male;172.33560969326425;79.91049751680482
208;Male;167.466733465152;79.14513377834483
209;Male;180.25503810831017;87.95443660320107
210;Male;171.6550980843255;84.81789686935129
211;Male;174.21674691226855;78.74166434436758
212;Male;178.62487374814202;87.70045298140789
213;Male;183.88198022897305;94.545133007667
214;Male;179.884976054895;93.45491046661911
215;Male;167.39438520300556;78.2787441602793
216;Male;189.98025255544158;105.52155764833972
217;Male;171.90953434701353;80.39471207556761
218;Male;170.5761454325755;79.67193350764032
219;Male;182.30809671109387;96.44549898929293
220;Male;164.24968914021468;75.7358951851574
221;Male;173.03183164043477;89.09200745347405
222;Male;169.6387951884011;75.03828802361522
223;Male;169.6868585853399;80.08884277121928
224;Male;172.4304750469896;79.2207657308137
225;Male;175.70088537487774;88.55818139074047
226;Male;178.37130524900368;93.29681578104271
227;Male;164.7337299109869;71.82241152317485
228;Male;172.2655769097182;76.69379270496758
229;Male;161.1382285663997;61.53242004573582
230;Male;182.49502451367593;98.95448288308462
231;Male;169.48930706359917;70.71478475051101
232;Male;182.79949635623316;91.41156905704038
233;Male;193.09422258928458;107.01417370175515
234;Male;181.54929725780758;88.6285281922152
235;Male;171.11931395796626;80.12075070484686
236;Male;179.21031914925678;90.01998108302018
237;Male;177.4624372548759;84.23970465145788
238;Male;172.58682790709278;80.44353414342035
239;Male;188.225579513831;97.86687544077701
240;Male;175.68630420081888;84.83187366942974
241;Male;169.05536057466819;77.83089162305043
242;Male;169.4220766748738;78.39875467935036
243;Male;170.8050049841313;76.3305918927747
244;Male;175.3905191318934;74.30766321371598
245;Male;179.50877782889623;86.19310955681088
246;Male;166.36744760837834;71.15495511732212
247;Male;165.57554096804802;78.29291963718043
248;Male;171.62308323544983;76.68607017463084
249;Male;187.49107964811412;104.94962588591422
250;Male;181.88067308945793;94.00715825075304
251;Male;172.0208630593003;78.08712023776701
252;Male;173.30707515854988;90.64027241709333
253;Male;167.46073114358745;76.2444662577905
254;Male;181.73317910254553;89.72939473146077
255;Male;175.67752804997272;89.30877896394391
256;Male;174.23805468285533;81.74715768018152
257;Male;180.4860776498944;85.78967496884016
258;Male;161.65591133700772;71.85927719460165
259;Male;180.80343670491774;94.76565747125092
260;Male;167.9668298514167;84.8857146550939
261;Male;165.2457277123484;71.4781302849353
262;Male;172.95209087146984;82.39246708912991
263;Male;180.32258550357938;92.87145524664301
264;Male;188.52178418916725;104.83880503330404
265;Male;176.09088017615477;84.48533360566536
266;Male;164.9256091729739;82.14273051723886
267;Male;173.60097947894073;90.22896500947719
268;Male;180.1599777145523;92.2472151510442
269;Male;156.15363537204848;73.04135374153601
270;Male;173.966664305037;86.09479243015856
271;Male;183.00672027187923;90.8104013879666
272;Male;184.20503424547283;100.63512327872587
273;Male;180.93413493906073;97.09597075179859
274;Male;183.53815257310015;91.49015123428424
275;Male;171.6152013575954;84.90656817483183
276;Male;183.55972176724921;89.14328676422465
277;Male;159.00462991378436;68.81929744598654
278;Male;168.2405507211095;75.88482134167374
279;Male;176.91211102741673;90.19390973998527
280;Male;175.98624037167716;81.09750864821551
281;Male;179.64220799287028;87.78785644579386
282;Male;174.82468199837564;89.69233181488326
283;Male;167.676647713091;83.67040201142528
284;Male;168.69380043338933;70.39510687901567
285;Male;169.20368595495;73.02467866965462
286;Male;172.80844732654316;85.76719916733613
287;Male;179.07609103200025;78.46496462730278
288;Male;175.66063291244046;88.85652134836562
289;Male;179.81935743860063;97.86086615480988
290;Male;165.5937178932874;75.61713076073985
291;Male;189.95571437049497;108.61911022591968
292;Male;180.5099419414459;83.58759167590482
293;Male;176.10886237632317;90.71109304406659
294;Male;177.54397803458167;86.82305674394412
295;Male;163.63999223112654;76.70667160789866
296;Male;172.3444119744694;88.3345574471157
297;Male;171.57463649963177;83.12823329001131
298;Male;189.9093149861316;95.42210763147564
299;Male;181.40412280536657;89.83048635260384
300;Male;170.48567474096475;78.31905008142417
301;Male;177.44335329654783;89.3897637863583
302;Male;173.8142660141827;86.41191138746998
303;Male;172.55104582183918;83.71289069269606
304;Male;173.97817161439164;81.61472539297286
305;Male;165.72012426306088;72.34938445982277
306;Male;178.2707941993546;89.75882933141935
307;Male;180.604498237908;98.55175476111047
308;Male;173.85684949937928;85.23330516812656
309;Male;166.16826513308902;80.22304507681531
310;Male;171.96000180884448;83.98174328774924
311;Male;188.52658017778455;101.29074061778697
312;Male;180.76480451196767;93.86768098977295
313;Male;170.7661606004735;77.57191612107927
314;Male;172.41662035189896;79.4796820543199
315;Male;171.13599368994835;78.61220893918967
316;Male;174.65356719972505;82.1572925727024
317;Male;182.13139215245008;91.90182531005146
318;Male;176.2277267733612;90.65077852677663
319;Male;187.23998019094063;101.3844899375921
320;Male;176.41157556786456;99.4553560504271
321;Male;179.79717611593063;95.80592457824359
322;Male;182.29189789172906;91.08081228215843
323;Male;176.13237305488593;94.7144436149159
324;Male;165.82650479192884;73.21885767964642
325;Male;180.14148481107156;94.27272176567372
326;Male;174.23552322340294;82.02360279599141
327;Male;174.25364293945626;80.20208548492477
328;Male;176.47601006422494;88.27071256268532
329;Male;167.46447638609138;73.93932053047867
330;Male;174.04929705680976;78.59418392017092
331;Male;187.77997528060263;97.80352310948453
332;Male;180.84276206846496;95.31534129723292
333;Male;169.05373065733897;83.93371786636013
334;Male;182.2253816221032;85.25958146820501
335;Male;177.15186650240062;85.35745278215788
336;Male;169.54666147915228;81.43882264001748
337;Male;177.01875253316427;96.03378562960904
338;Male;178.82493275033718;89.67157411191897
339;Male;175.310129719066;84.49874286317215
340;Male;164.42000937435026;75.3443856090206
341;Male;180.33510907987812;85.64350836736067
342;Male;163.72792820275006;73.20012049879429
343;Male;177.1637873608251;87.75928319577756
344;Male;181.67819598294938;85.85691257291363
345;Male;173.55290629448888;94.24957953957528
346;Male;179.74238921684426;90.41136097126622
347;Male;181.40438607074503;95.19002632986086
348;Male;176.2518042010229;81.72615304190977
349;Male;182.88439983320947;89.00128869343949
350;Male;175.74634643227165;85.92794247273528
351;Male;168.0625627392749;75.076101814816
352;Male;170.87124320768862;82.73261106180418
353;Male;180.12622192498168;85.98182789079532
354;Male;175.56451498575294;86.01279761769797
355;Male;171.21892571321885;77.19742368408669
356;Male;185.2641685621283;98.02007668127759
357;Male;179.0469588878293;80.31652590331583
358;Male;175.28097903314318;88.92725080977564
359;Male;169.57575919077334;76.06760348655327
360;Male;175.56648587281646;81.46869299221946
361;Male;185.74071865726523;100.09024805928561
362;Male;171.41653269436017;74.52300707025478
363;Male;164.985898970773;71.00746272986055
364;Male;172.16752225042305;83.31624532343443
365;Male;171.86249294195937;77.24920940333199
366;Male;168.85004839642946;76.48797789275336
367;Male;185.38715831065025;95.09010812459366
368;Male;176.69060998408392;88.60739506557582
369;Male;180.34904275425305;88.14317739616041
370;Male;177.58571889974823;99.50353209319094
371;Male;182.11074014163682;93.05972772874516
372;Male;171.83084977812646;81.13973156971124
373;Male;173.47070859389427;82.42897511345012
374;Male;174.4656294112285;92.33333894537112
375;Male;175.0460599791796;74.9133943956162
376;Male;175.1606343687962;89.78011299255836
377;Male;170.8079774186365;78.6002511025647
378;Male;175.04629364829492;83.43724546271338
379;Male;167.22990303918846;63.291527419653846
380;Male;164.26453189150524;72.66023630943936
381;Male;168.39158021797803;74.20946656223285
382;Male;170.42786779789182;87.97648509563044
383;Male;170.17565592130944;86.13410100872035
384;Male;180.24340609271525;83.56250178358367
385;Male;173.78901540031518;86.54333156378232
386;Male;171.83742007008135;85.366322561743
387;Male;192.0752906219659;102.60603928654174
388;Male;179.19507473651248;89.7565006053833
389;Male;174.98273082972764;86.41539355159586
390;Male;173.4427110755597;79.94404027402457
391;Male;165.08749877838122;80.61558824772324
392;Male;166.5624597183889;78.78511668655021
393;Male;176.03746413028887;95.4646449589181
394;Male;166.88997717226914;77.15625471661673
395;Male;172.2221371661511;78.68001924405944
396;Male;175.80901417225928;83.88580323682919
397;Male;172.75811526259582;88.12700438611591
398;Male;157.29445031614483;67.6531038449129
399;Male;170.85656129751936;87.30320130653168
400;Male;171.8991275089421;81.53352849436911
401;Male;177.72609518455545;92.0171668130154
402;Male;165.89619230378494;74.09757871832679
403;Male;182.6412538190496;98.44203514064566
404;Male;168.2341162671481;83.08046975204134
405;Male;167.1699547735417;75.56099305732202
406;Male;185.02616755174648;93.10016131183345
407;Male;180.2115863696368;86.04780346584039
408;Male;181.21327137447688;99.14901349915584
409;Male;180.4813869611945;92.142421704933
410;Male;157.29089012873558;63.4598206545079
411;Male;174.65664219707133;89.03729999438994
412;Male;171.66321122099708;81.61798876933716
413;Male;171.09870445897096;74.45527723208055
414;Male;167.33305765291897;76.28277307964181
415;Male;174.4846958638989;86.06569906713908
416;Male;176.61854834615494;88.5277282207872
417;Male;169.25211470384772;86.39474235855856
418;Male;177.31714999717568;92.72626957654946
419;Male;174.4468791607222;88.97280689980282
420;Male;181.90255402588392;95.10498566541273
421;Male;177.01208014721422;86.60586299500021
422;Male;180.08875936792495;89.78619240080826
423;Male;172.73476754052328;84.72206700586669
424;Male;179.36398970503618;85.57640493796126
425;Male;181.7908331601963;80.00303414556764
426;Male;185.45267268797608;94.95017902050557
427;Male;154.3002193833408;61.764654549560895
428;Male;175.46858384870143;86.60667130098678
429;Male;176.1203935750217;86.83821721661103
430;Male;172.10312978737585;83.88650158168734
431;Male;193.10878793215008;105.37553192398747
432;Male;183.45814504676372;91.52527392106121
433;Male;175.059445016364;85.42444025264807
434;Male;165.95071630911517;79.22242702710953
435;Male;167.46830476748818;83.43522691263327
436;Male;178.9853908479799;85.05641155960186
437;Male;185.87985079769305;96.99949384322373
438;Male;174.1192344036541;79.47817196955873
439;Male;174.06469695572568;76.90416739160621
440;Male;161.53499676795445;65.58573927489827
441;Male;170.54637271860005;79.68667523063017
442;Male;179.8735813642628;89.44761736089112
443;Male;186.76692341175865;101.1174124074494
444;Male;167.99831505528059;75.0261785288221
445;Male;172.48339836091924;77.29989274051633
446;Male;181.44077458695213;98.26344918633505
447;Male;170.46620668698654;78.79233426172642
448;Male;186.14115163260064;98.83590045880203
449;Male;161.728361211397;73.03427484735562
450;Male;175.8323135654389;87.8863193317606
451;Male;176.9621150231741;80.33983435175519
452;Male;179.03303834086174;92.90809258153077
453;Male;175.27188178137763;80.16417257329918
454;Male;173.88305078060043;87.4352492380391
455;Male;167.7028238075957;75.73218319858859
456;Male;176.06814957820714;84.70286087674766
457;Male;175.45746103432884;85.50489461373658
458;Male;186.84816673164767;94.51110579437562
459;Male;167.86272977208466;73.25320940359116
460;Male;186.7560002064174;97.50706616135523
461;Male;176.9848129477863;93.04688527471046
462;Male;169.35902403700146;83.0968328041906
463;Male;185.32263028798775;94.75312092771046
464;Male;173.34705524692586;94.31337811628445
465;Male;182.7698297573379;95.55542698492883
466;Male;180.4889287068237;92.65652501861557
467;Male;170.1214528685578;88.5405823868141
468;Male;173.93412527234406;86.49365433148854
469;Male;181.06248113386366;90.55298705341175
470;Male;165.05035897909934;75.66891930370286
471;Male;169.5751850384507;81.1011196910331
472;Male;174.6660507786534;84.26476446743752
473;Male;175.24106066062805;87.88571384869246
474;Male;181.08979427273255;103.78208369617677
475;Male;175.3856751371364;87.24828589913729
476;Male;169.0153643213878;79.8247037120722
477;Male;174.0294295506068;79.89625695481858
478;Male;171.3476768954414;80.50465343825233
479;Male;181.24775132821333;91.51707430775542
480;Male;174.21963134583012;80.21460630989806
481;Male;177.12966023563774;84.15232030140204
482;Male;177.37799695026763;85.29390643551335
483;Male;183.9228878398973;85.9032661339839
484;Male;166.20387604437937;75.34015431375389
485;Male;168.3198481964182;77.22411903584963
486;Male;177.73472421805653;96.52630943017978
487;Male;180.87135332826762;88.97003245210325
488;Male;177.64099648900307;91.75216777397168
489;Male;181.3204963700996;91.32258766970655
490;Male;164.05550544156048;71.87350960813056
491;Male;174.73418041631766;79.14703505350066
492;Male;173.85219668928966;83.36267211899786
493;Male;175.7720084300517;85.32224554465729
494;Male;176.34208396453565;79.91993022064298
495;Male;176.7998120114592;88.08788930119329
496;Male;185.1195357116989;88.08734362800334
497;Male;157.93296130331484;66.1785477100194
498;Male;174.94175481506798;87.01423581152373
499;Male;180.54341223882093;95.18789310300373
500;Male;183.3436366691579;91.29059015633639
501;Male;183.0393976441675;94.70177844173158
502;Male;171.1453470491959;82.85919529662895
503;Male;172.55397171387358;75.49361573935663
504;Male;179.83690285864284;87.72176378158856
505;Male;166.494768030624;80.94266674200703
506;Male;178.2857101829356;93.4135487142507
507;Male;182.31864823540653;90.35999085259695
508;Male;173.05093257449244;87.10307516032796
509;Male;173.6330857095773;79.49692601824951
510;Male;167.86950681353815;77.11356344786122
511;Male;181.81351277247225;93.14402685832411
512;Male;186.78313601622466;88.9236702981707
513;Male;180.63345087697925;94.4130232524427
514;Male;179.81752846636607;92.02962462368625
515;Male;182.1918136310806;85.54519410399152
516;Male;160.51918713820768;73.67682493291753
517;Male;172.97682805911248;82.94038541136382
518;Male;167.2744933120489;71.35794193515737
519;Male;173.59999951350318;81.04600059387782
520;Male;176.68298148210118;84.92035387873892
521;Male;174.5698923450108;77.84589746862719
522;Male;178.20202523634595;90.96069900535915
523;Male;175.06527510081506;87.96389926316394
524;Male;163.3224424628875;70.52889714051766
525;Male;178.95730796172205;87.32911746638452
526;Male;174.30512050323827;72.51233631315255
527;Male;176.9484694312035;79.94979679266505
528;Male;175.4095667328286;77.88579528629523
529;Male;170.75654501213526;82.42202947071353
530;Male;167.9341312252619;77.7396175398058
531;Male;174.2881638580323;81.25285330140295
532;Male;175.89249254633953;85.03460710809806
533;Male;176.8904417063242;82.55579528022969
534;Male;184.90445202694693;97.28370673274381
535;Male;190.61174748327042;94.58591906465921
536;Male;180.27061769246924;86.28317418579401
537;Male;188.94555156000445;98.49468621742332
538;Male;163.47989623415458;70.7938717752957
539;Male;181.17058270847946;93.61467162173578
540;Male;170.61694208283748;80.80867643598187
541;Male;188.98024658868718;103.79926562821935
542;Male;162.22451923735682;79.13972162131357
543;Male;174.97041908783964;74.48656609193372
544;Male;183.2152551699559;96.23284299934433
545;Male;173.74546446996865;93.44672857745022
546;Male;165.33534723536377;75.94651109350713
547;Male;175.84338495444698;88.54961321703068
548;Male;182.74738219288716;94.88032844642586
549;Male;171.3559962648293;82.69040473093162
550;Male;176.05478795149406;86.26646115809883
551;Male;161.87686234595418;72.73116563819639
552;Male;154.12673620316332;58.64990997239814
553;Male;179.48484061611796;88.73453331394632
554;Male;171.68883905906208;84.70894871333114
555;Male;189.60975002361988;103.19247259782351
556;Male;178.98638028925166;89.44268702912555
557;Male;182.73778671896127;95.05305339121273
558;Male;188.02540705804822;95.14512773531034
559;Male;179.7868595320464;99.98836280742884
560;Male;164.4072326809423;76.7513665569947
561;Male;173.6928811636668;84.29808500642432
562;Male;181.53182083795835;87.40331974588317
563;Male;170.03891249346285;80.29761720916669
564;Male;179.8243266707097;90.69453337645619
565;Male;165.8427843409803;76.52563797518505
566;Male;156.85518496558507;56.03137744881765
567;Male;158.70090512475915;72.68459731358287
568;Male;172.22642687025413;89.39509570785312
569;Male;176.59602547061252;73.46872150668462
570;Male;184.15192185022158;91.46912013310278
571;Male;179.03264865088798;88.3534612706579
572;Male;169.3919294227864;73.73836797125904
573;Male;181.0814706626488;79.74644846693498
574;Male;182.36378868284228;94.97278006580238
575;Male;185.56311439627657;92.74157073895434
576;Male;174.88752009544365;95.64852963086517
577;Male;167.75542739810334;76.80504789913874
578;Male;187.92418959555795;101.29893459666819
579;Male;175.8991094104088;87.51916621827128
580;Male;176.12526932648635;78.42823469823112
581;Male;180.27971301555007;86.89559627555136
582;Male;161.44564516791223;71.26816841045219
583;Male;177.2161834179878;82.91457386042116
584;Male;165.57873300808146;68.89470190892365
585;Male;177.74650968259934;87.69796843759042
586;Male;177.1665167655799;84.1086438313147
587;Male;180.77543512718415;88.62385310248125
588;Male;179.25288452868105;79.01431450480665
589;Male;166.75376737862348;74.68383840466839
590;Male;170.5315719137585;74.31878184262465
591;Male;167.43194083220322;79.25157523705118
592;Male;187.41805656644;96.56998899506775
593;Male;172.05261840494188;78.37809425911142
594;Male;166.48195368391185;78.00890241740574
595;Male;180.88333791684855;88.8692943363427
596;Male;166.60457923578014;79.2948435627359
597;Male;166.7955883809582;79.1821292749425
598;Male;157.41074913154088;63.62886502470088
599;Male;187.70584426338564;97.77615691744127
600;Male;183.74914645060483;97.91156803181018
601;Male;178.59170362581642;83.571541103195
602;Male;170.47353346099487;76.2951573917623
603;Male;167.4685036815031;68.66685173768263
604;Male;170.7584723528198;84.35457720101527
605;Male;178.0904328186501;92.18882361185891
606;Male;190.09740928806744;101.57996447271725
607;Male;163.89934866875805;67.34579572565804
608;Male;177.93018691424874;93.98183445565446
609;Male;182.45624868923355;93.07393127020343
610;Male;185.00531882374196;94.9923634873556
611;Male;186.18673899669167;90.3405255133119
612;Male;168.6387088164722;74.87198637298285
613;Male;168.94851137895498;81.99153251151677
614;Male;175.9529440254305;91.76109921471448
615;Male;173.30916297637526;88.56927670237226
616;Male;178.85122734702347;83.56646150620946
617;Male;177.1062884212997;85.48111775677987
618;Male;166.39726408208338;71.30694183687324
619;Male;175.60866416677416;89.1545618907802
620;Male;187.11211954198401;94.51323201400244
621;Male;167.36759141543118;71.75144403226228
622;Male;173.6202495541795;83.73237013327824
623;Male;178.8788155452018;89.76926833336648
624;Male;183.0837109123805;92.01895561513012
625;Male;182.1462569547458;90.30144870245093
626;Male;166.95207115371085;70.86193776845907
627;Male;162.30177902592916;76.33932403025615
628;Male;178.60266466835503;91.4036360354677
629;Male;167.10337367372722;79.1903048615145
630;Male;177.3617590304372;89.3262318178195
631;Male;173.56112123309657;89.70088896272318
632;Male;172.06363673797833;75.13446816096321
633;Male;190.58607917933608;105.6352796058476
634;Male;186.44630864371285;87.42187690223209
635;Male;176.6690951735744;87.17206748581046
636;Male;163.92916105148066;71.27258310292494
637;Male;171.5687741366514;74.16011592266499
638;Male;185.6650540816242;93.05783611597937
639;Male;169.04711192474892;77.75863785061254
640;Male;187.93867463969733;94.78466338675806
641;Male;179.99122767045966;95.14505605218845
642;Male;181.78458358950752;93.55809355619046
643;Male;167.2295134814593;80.38180788332312
644;Male;178.49985550306013;96.03279899859646
645;Male;156.90474586820423;67.81873492891704
646;Male;190.0553610810485;99.94281332886975
647;Male;181.87707045253674;87.28376219170984
648;Male;170.84066308614135;74.11081508992045
649;Male;180.14745385863912;90.6178716024689
650;Male;190.65155836684252;99.14781220049213
651;Male;185.67622565537266;101.2446607787305
652;Male;179.48145975835214;98.86123033499716
653;Male;170.54745506757706;77.65847884618466
654;Male;170.4928097115584;66.92203660837534
655;Male;176.59335766508374;77.1275073860407
656;Male;165.6707168251615;72.95395668311417
657;Male;173.7625755642519;83.97245978710775
658;Male;174.65919778824895;80.32360820910907
659;Male;172.55964678380386;85.6763152442304
660;Male;175.864084875568;72.23220641255635
661;Male;173.90293875194862;85.31125498033707
662;Male;166.8635057362459;68.47452935223902
663;Male;176.35473503777015;78.16564109550865
664;Male;167.98389419815283;75.4612972483485
665;Male;180.0277022507522;84.52225361599491
666;Male;167.571585098716;85.12033951222938
